Time,China
178,0.211242
179,0.211242
180,0.211242
181,0.210975
182,0.211242
183,0.211242
184,0.211242
185,0.211242
186,0.211242
187,0.211242
188,0.211242
189,0.211242
190,0.211242
191,0.211242
192,0.211242
193,0.211242
194,0.211242
195,0.211242
196,0.211242
197,0.211242
198,0.211242
199,0.211242
200,0.211242
201,0.211242
202,0.211242
203,0.211242
204,0.211242
205,0.211242
206,0.211242
207,0.211242
208,0.211242
209,0.211242
210,0.211242
211,0.211242
212,0.211242
213,0.211242
214,0.211242
215,0.211242
216,0.211242
217,0.211242
218,0.211242
219,0.211242
220,0.211242
221,0.211242
222,0.191015
223,0.191015
224,0.191015
225,0.191015
226,0.191015
227,0.191015
228,0.191015
229,0.191015
230,0.191015
231,0.191015
232,0.191015
233,0.191015
234,0.191015
235,0.191015
236,0.191015
237,0.191015
238,0.191015
239,0.191015
240,0.191015
241,0.191015
242,0.191015
243,0.191015
244,0.191015
245,0.191015
246,0.191015
247,0.191015
248,0.191015
249,0.191015
250,0.191015
251,0.191015
252,0.191015
253,0.191015
254,0.191015
255,0.191015
256,0.191015
257,0.191015
258,0.191015
259,0.191015
260,0.191015
261,0.191015
262,0.191015
263,0.191015
264,0.191015
265,0.191015
266,0.191015
267,0.191015
268,0.191015
269,0.191015
270,0.191015
271,0.191015
272,0.191015
273,0.191015
274,0.191015
275,0.191015
276,0.191015
277,0.191015
278,0.191015
279,0.191015
280,0.191015
281,0.191015
282,0.191015
283,0.191015
284,0.191015
285,0.191015
286,0.191015
287,0.191015
288,0.191015
289,0.191015
290,0.191015
291,0.191015
292,0.191015
293,0.191015
294,0.191015
295,0.191015
296,0.191015
297,0.191015
298,0.191015
299,0.191015
300,0.191015
301,0.191015
302,0.191015
303,0.191015
304,0.191015
305,0.191015
306,0.191015
307,0.191015
308,0.191015
309,0.191015
310,0.191015
311,0.191015
312,0.191015
313,0.191015
314,0.191015
315,0.189204
316,0.189204
317,0.189204
318,0.189297
319,0.189297
320,0.189297
321,0.189297
322,0.189072
323,0.188754
324,0.188384
325,0.188551
326,0.188551
327,0.188551
328,0.188551
329,0.188551
330,0.188654
331,0.188654
332,0.188654
333,0.187966
334,0.187966
335,0.187966
336,0.187744
337,0.187744
338,0.187744
339,0.187744
340,0.187966
341,0.187966
342,0.187966
343,0.187505
344,0.187505
345,0.187631
346,0.18741
347,0.18741
348,0.18741
349,0.18741
350,0.186951
351,0.186951
352,0.186787
353,0.186619
354,0.186619
355,0.186619
356,0.186619
357,0.18631
358,0.18631
359,0.18631
360,0.186092
361,0.186092
362,0.186092
363,0.186092
364,0.186254
365,0.186254
366,0.186254
367,0.186254
368,0.186254
369,0.186254
370,0.186254
371,0.186254
372,0.185929
373,0.185711
374,0.185711
375,0.185912
376,0.186074
377,0.186074
378,0.186074
379,0.186074
380,0.186293
381,0.186293
382,0.186293
383,0.186293
384,0.186293
385,0.18655
386,0.18655
387,0.18655
388,0.18655
389,0.18655
390,0.18655
391,0.18655
392,0.18655
393,0.18655
394,0.18655
395,0.186679
396,0.186679
397,0.186679
398,0.186505
399,0.186505
400,0.186505
401,0.186505
402,0.186505
403,0.186234
404,0.185925
405,0.185405
406,0.18557
407,0.18566
408,0.18566
409,0.18566
410,0.18566
411,0.18566
412,0.18566
413,0.18566
414,0.18566
415,0.18566
416,0.18566
417,0.18566
418,0.18566
419,0.185753
420,0.185753
421,0.185753
422,0.185753
423,0.185753
424,0.185532
425,0.185532
426,0.185532
427,0.185532
428,0.185532
429,0.185532
430,0.185532
431,0.185532
432,0.185532
433,0.185532
434,0.185687
435,0.185687
436,0.185687
437,0.185377
438,0.185377
439,0.185377
440,0.185377
441,0.185377
442,0.185377
443,0.185377
444,0.185377
445,0.185377
446,0.185377
447,0.185377
448,0.185849
449,0.185377
450,0.185377
451,0.185377
452,0.185377
453,0.185271
454,0.185178
455,0.185268
456,0.185268
457,0.185268
458,0.185268
459,0.18534
460,0.185117
461,0.185117
462,0.185117
463,0.185117
464,0.184792
465,0.184792
466,0.184792
467,0.184792
468,0.184792
469,0.184792
470,0.184792
471,0.184792
472,0.184478
473,0.184478
474,0.184478
475,0.184165
476,0.184294
477,0.184294
478,0.184294
479,0.184294
480,0.184294
481,0.184189
482,0.184189
483,0.184189
484,0.18356
485,0.18356
486,0.18356
487,0.183288
488,0.183288
489,0.183506
490,0.183506
491,0.183506
492,0.18318
493,0.182996
494,0.182996
495,0.182996
496,0.182862
497,0.182862
498,0.183013
499,0.183013
500,0.183013
501,0.182922
502,0.182922
503,0.182862
504,0.182862
505,0.182862
506,0.182862
507,0.182862
508,0.182862
509,0.182862
510,0.182862
511,0.182862
512,0.183097
513,0.182785
514,0.182475
515,0.182359
516,0.182359
517,0.182359
518,0.182359
519,0.182359
520,0.182359
521,0.182359
522,0.182359
523,0.182359
524,0.182382
525,0.182382
526,0.182382
527,0.182382
528,0.182193
529,0.182193
530,0.182193
531,0.182193
532,0.182193
533,0.182193
534,0.182269
535,0.182176
536,0.182176
537,0.182176
538,0.182359
539,0.182359
540,0.182053
541,0.182053
542,0.182053
543,0.182193
544,0.182359
545,0.182359
546,0.182442
547,0.182442
548,0.182442
549,0.182442
550,0.182442
551,0.182442
552,0.182442
553,0.182442
554,0.182508
555,0.182508
556,0.181564
557,0.181564
558,0.18074
559,0.18074
560,0.18074
561,0.18074
562,0.18074
563,0.18074
564,0.180982
565,0.180982
566,0.180982
567,0.181032
568,0.181032
569,0.181032
570,0.181032
571,0.180545
572,0.180708
573,0.180708
574,0.180871
575,0.180871
576,0.181363
577,0.181363
578,0.181363
579,0.181363
580,0.181363
581,0.181363
582,0.181363
583,0.181363
584,0.181531
585,0.18166
586,0.18166
587,0.18166
588,0.181808
589,0.182027
590,0.182027
591,0.181861
592,0.181861
593,0.182027
594,0.182027
595,0.182027
596,0.182027
597,0.182027
598,0.182027
599,0.182202
600,0.182202
601,0.182202
602,0.182202
603,0.182202
604,0.182202
605,0.182359
606,0.182622
607,0.182622
608,0.182622
609,0.182622
610,0.182622
611,0.182622
612,0.182622
613,0.182622
614,0.182622
615,0.182622
616,0.183029
617,0.182749
618,0.182745
619,0.182745
620,0.182745
621,0.182745
622,0.183753
623,0.183584
624,0.183584
625,0.183753
626,0.183881
627,0.184043
628,0.184043
629,0.184043
630,0.184043
631,0.184043
632,0.184043
633,0.184043
634,0.183543
635,0.183543
636,0.183076
637,0.183194
638,0.183194
639,0.183194
640,0.183325
641,0.183325
642,0.183325
643,0.183325
644,0.183702
645,0.184505
646,0.184505
647,0.184505
648,0.184505
649,0.184505
650,0.184505
651,0.184505
652,0.184761
653,0.183699
654,0.182522
655,0.182522
656,0.182522
657,0.181406
658,0.181271
659,0.181041
660,0.181041
661,0.180708
662,0.180535
663,0.180871
664,0.180675
665,0.180675
666,0.18074
667,0.18074
668,0.18074
669,0.181071
670,0.181357
671,0.181357
672,0.181357
673,0.181357
674,0.180453
675,0.180323
676,0.180054
677,0.180054
678,0.180054
679,0.180054
680,0.180054
681,0.180054
682,0.179746
683,0.179682
684,0.179682
685,0.179682
686,0.179682
687,0.179585
688,0.179247
689,0.179247
690,0.179247
691,0.178757
692,0.178757
693,0.178952
694,0.178952
695,0.178952
696,0.178952
697,0.177809
698,0.176239
699,0.175141
700,0.174395
701,0.173819
702,0.173819
703,0.173819
704,0.172357
705,0.172357
706,0.171245
707,0.171245
708,0.17066
709,0.17066
710,0.169471
711,0.169471
712,0.170515
713,0.172429
714,0.172429
715,0.173424
716,0.173424
717,0.173424
718,0.173424
719,0.173424
720,0.173424
721,0.173178
722,0.173178
723,0.173178
724,0.173178
725,0.173178
726,0.173178
727,0.173178
728,0.173178
729,0.172729
730,0.172729
731,0.172729
732,0.172729
733,0.172729
734,0.172729
735,0.172729
736,0.172729
737,0.172729
738,0.172414
739,0.172414
740,0.172414
741,0.172414
742,0.172414
743,0.172414
744,0.172414
745,0.172414
746,0.172429
747,0.173328
748,0.173774
749,0.173774
750,0.173774
751,0.173774
752,0.173774
753,0.174086
754,0.174086
755,0.174086
756,0.174086
757,0.174086
758,0.174086
759,0.174086
760,0.174086
761,0.173539
762,0.173539
763,0.173539
764,0.173539
765,0.174089
766,0.174089
767,0.174089
768,0.17442
769,0.17442
770,0.17442
771,0.17442
772,0.17442
773,0.17442
774,0.17442
775,0.17442
776,0.17442
777,0.17442
778,0.17442
779,0.174938
780,0.174938
781,0.174938
782,0.174932
783,0.175205
784,0.175205
785,0.175205
786,0.175205
787,0.174743
788,0.174743
789,0.174426
790,0.174426
791,0.174116
792,0.174116
793,0.174116
794,0.174116
795,0.174116
796,0.174116
797,0.174116
798,0.174116
799,0.174116
800,0.174116
801,0.174116
802,0.174116
803,0.174116
804,0.174694
805,0.174694
806,0.174694
807,0.174694
808,0.174694
809,0.174694
810,0.174694
811,0.173825
812,0.173473
813,0.173473
814,0.173473
815,0.173142
816,0.173142
817,0.173142
818,0.173142
819,0.173142
820,0.173142
821,0.173142
822,0.173142
823,0.173142
824,0.173142
825,0.173142
826,0.173142
827,0.173142
828,0.173142
829,0.173142
830,0.173142
831,0.173142
832,0.173142
833,0.173142
834,0.173142
835,0.173142
836,0.173142
837,0.173142
838,0.173142
839,0.173142
840,0.173142
841,0.173142
842,0.173142
843,0.173142
844,0.173142
845,0.173142
846,0.173142
847,0.173142
848,0.173142
849,0.172524
850,0.172524
851,0.172524
852,0.172524
853,0.172524
854,0.172524
855,0.172524
856,0.172524
857,0.172524
858,0.172524
859,0.172524
860,0.172524
861,0.172524
862,0.172227
863,0.172227
864,0.172227
865,0.172375
866,0.172375
867,0.172375
868,0.172375
869,0.172375
870,0.172375
871,0.172375
872,0.172375
873,0.172375
874,0.172375
875,0.172375
876,0.172375
877,0.172375
878,0.172375
879,0.172375
880,0.172375
881,0.172375
882,0.172375
883,0.172375
884,0.172375
885,0.172375
886,0.172375
887,0.172375
888,0.172375
889,0.172375
890,0.172375
891,0.172375
892,0.172375
893,0.172375
894,0.172375
895,0.172375
896,0.172375
897,0.172375
898,0.172375
899,0.172375
900,0.172375
901,0.172375
902,0.172375
903,0.172375
904,0.172375
905,0.172375
906,0.172375
907,0.172375
908,0.172375
909,0.172375
910,0.172375
911,0.172375
912,0.172375
913,0.172375
914,0.172375
915,0.172375
916,0.172375
917,0.171836
918,0.171836
919,0.171836
920,0.171836
921,0.171836
922,0.171836
923,0.171836
924,0.171836
925,0.171836
926,0.171836
927,0.171836
928,0.171836
929,0.171836
930,0.171836
931,0.171836
932,0.171836
933,0.171836
934,0.171836
935,0.171689
936,0.171689
937,0.171689
938,0.171689
939,0.171689
940,0.171689
941,0.171697
942,0.171689
943,0.171689
944,0.171689
945,0.171984
946,0.171984
947,0.171984
948,0.114657
949,0.114657
950,0.114657
951,0.114657
952,0.114788
953,0.114657
954,0.114657
955,0.114657
956,0.114657
957,0.114657
958,0.114657
959,0.114657
960,0.114657
961,0.114604
962,0.114657
963,0.114524
964,0.114657
965,0.114657
966,0.114657
967,0.114657
968,0.114664
969,0.114642
970,0.114611
971,0.114642
972,0.114649
973,0.114558
974,0.114558
975,0.114558
976,0.114558
977,0.114558
978,0.114549
979,0.114624
980,0.11457
981,0.114629
982,0.114663
983,0.114701
984,0.114626
985,0.114726
986,0.114597
987,0.114629
988,0.11459
989,0.114576
990,0.114574
991,0.114569
992,0.11459
993,0.114605
994,0.114651
995,0.114605
996,0.114649
997,0.114657
998,0.114646
999,0.114654
1000,0.114668
